transaction_id,amount,hour_of_day,day_of_week,merchant_category,transaction_type,distance_from_home,distance_from_last_txn,avg_daily_transactions,velocity_last_hour,failed_attempts_24h,account_age_days,is_international,is_fraud
TXN000302,87.63,6,1,electronics,contactless,2.2,12.4,2.0,0.0,0,1219,1,0
TXN000303,89.25,11,6,clothing,contactless,14.9,7.7,6.0,1.0,0,987,0,0
TXN000304,70.64,7,4,restaurant,card_present,35.5,2.9,5.0,0.0,0,156,0,0
TXN000305,110.72,18,2,restaurant,online,31.5,8.1,1.0,0.0,0,3473,0,0
TXN000306,52.85,22,2,electronics,card_present,19.1,6.1,2.0,1.0,1,2557,0,0
TXN000307,83.24,19,1,electronics,card_present,29.9,1.9,1.0,1.0,0,1885,0,0
TXN000308,50.83,19,2,online,online,19.2,11.6,4.0,1.0,0,1559,0,0
TXN000309,118.52,13,5,clothing,card_present,20.2,2.5,2.0,1.0,0,1843,0,0
TXN000310,22.04,21,0,travel,online,22.4,0.1,1.0,2.0,0,622,0,0
TXN000311,12.85,18,1,travel,card_present,15.2,2.8,3.0,2.0,1,1463,0,0
TXN000312,288.3,7,6,clothing,online,11.6,9.1,2.0,0.0,1,1447,0,0
TXN000313,206.06,17,4,gas,card_present,1.3,1.4,3.0,1.0,0,1007,1,0
TXN000314,209.65,7,5,restaurant,online,19.6,4.8,3.0,0.0,0,453,1,0
TXN000315,82.19,10,0,gas,online,3.5,4.6,5.0,0.0,0,2582,1,0
TXN000316,24.44,21,6,clothing,contactless,11.3,12.1,6.0,2.0,0,222,1,0
TXN000317,81.24,22,0,online,online,6.6,10.2,7.0,1.0,0,2551,1,0
TXN000318,7.03,8,1,travel,card_present,19.3,1.8,2.0,3.0,0,2594,0,0
TXN000319,49.1,9,6,gas,online,12.8,9.0,2.0,0.0,1,2913,0,0
TXN000320,25.22,17,5,restaurant,card_present,18.9,15.1,5.0,1.0,0,2199,0,0
TXN000321,33.72,15,2,online,card_present,47.0,21.0,5.0,2.0,0,494,0,0
TXN000322,14.57,20,5,grocery,card_present,1.9,14.9,3.0,0.0,0,2653,0,0
TXN000323,668.78,12,0,restaurant,card_present,28.3,17.9,3.0,0.0,1,3378,0,0
TXN000324,211.2,7,6,restaurant,card_present,12.4,3.7,3.0,0.0,0,775,0,0
TXN000325,12.24,18,0,restaurant,card_present,24.4,1.3,1.0,0.0,0,3263,0,0
TXN000326,42.82,19,3,restaurant,online,16.0,10.4,1.0,1.0,0,2151,0,0
TXN000327,27.66,16,2,clothing,card_present,19.3,8.3,5.0,0.0,1,2832,1,0
TXN000328,26.45,12,6,online,card_present,1.5,2.0,5.0,0.0,0,2515,1,0
TXN000329,91.65,8,4,gas,card_present,1.3,5.0,1.0,1.0,0,3494,0,0
TXN000330,97.48,8,1,electronics,online,6.6,19.7,1.0,1.0,0,3590,0,0
TXN000331,101.38,14,6,online,card_present,9.5,8.1,4.0,0.0,0,3159,1,0
TXN000332,25.74,6,3,gas,online,15.1,11.8,4.0,0.0,1,454,0,0
TXN000333,33.39,19,2,electronics,card_present,4.5,9.6,3.0,1.0,0,1690,0,0
TXN000334,198.03,12,2,electronics,card_present,12.8,18.2,5.0,1.0,1,36,0,0
TXN000335,43.75,21,0,grocery,card_present,23.8,10.1,5.0,2.0,0,3421,0,0
TXN000336,7.57,22,1,gas,online,5.3,12.0,3.0,1.0,0,3464,0,0
TXN000337,86.86,19,6,travel,contactless,0.3,10.7,3.0,4.0,1,3034,0,0
TXN000338,70.64,10,6,clothing,card_present,23.6,18.6,3.0,2.0,1,3298,0,0
TXN000339,71.37,7,5,restaurant,online,16.7,4.7,5.0,1.0,1,1534,1,0
TXN000340,19.45,20,4,travel,online,18.0,3.8,2.0,3.0,0,1486,0,0
TXN000341,32.5,12,2,restaurant,card_present,15.4,2.7,3.0,1.0,0,3569,0,0
TXN000342,51.94,17,5,online,online,5.9,13.3,2.0,1.0,0,303,0,0
TXN000343,114.43,13,1,electronics,online,13.9,12.9,2.0,1.0,0,1290,0,0
TXN000344,11.82,19,5,restaurant,card_present,1.2,14.9,2.0,0.0,1,1103,0,0
TXN000345,61.72,17,5,grocery,contactless,7.4,16.3,1.0,2.0,0,2980,0,0
TXN000346,55.67,9,5,grocery,contactless,8.1,16.6,2.0,2.0,0,980,1,0
TXN000347,82.66,6,1,clothing,contactless,10.6,2.3,2.0,2.0,0,1185,0,0
TXN000348,176.12,15,3,grocery,online,14.1,4.0,2.0,0.0,0,551,0,0
TXN000349,44.07,21,4,grocery,card_present,10.4,4.0,4.0,1.0,0,1605,0,0
TXN000350,79.25,7,3,restaurant,card_present,10.2,18.2,5.0,2.0,0,1215,0,0
TXN000351,232.99,19,3,restaurant,contactless,4.8,5.3,3.0,0.0,0,2208,0,0
TXN000352,141.23,6,5,restaurant,online,28.1,4.2,2.0,0.0,0,103,0,0
TXN000353,67.57,12,5,restaurant,online,23.4,5.9,5.0,1.0,0,2310,0,0
TXN000354,47.9,19,1,restaurant,card_present,17.4,6.8,7.0,1.0,0,2582,1,0
TXN000355,198.89,22,5,restaurant,online,2.5,9.1,3.0,1.0,0,78,0,0
TXN000356,38.33,17,1,online,card_present,11.2,22.2,3.0,1.0,0,1960,0,0
TXN000357,18.22,12,6,gas,card_present,19.2,5.0,6.0,1.0,1,2683,0,0
TXN000358,57.09,14,0,online,card_present,4.3,7.2,6.0,2.0,0,2654,0,0
TXN000359,15.61,9,0,electronics,card_present,26.9,5.4,2.0,3.0,0,1193,0,0
TXN000360,400.04,10,1,clothing,card_present,12.9,16.6,9.0,2.0,0,1461,0,0
TXN000361,44.55,10,5,restaurant,card_present,4.5,11.1,6.0,2.0,0,2126,0,0
TXN000362,13.61,21,4,grocery,online,1.0,10.4,1.0,0.0,0,3000,0,0
TXN000363,218.91,11,5,travel,online,9.8,13.6,1.0,0.0,0,2840,0,0
TXN000364,26.86,21,2,gas,card_present,7.5,2.2,6.0,0.0,1,1240,1,0
TXN000365,213.9,8,2,restaurant,card_present,24.3,11.8,3.0,0.0,0,3551,1,0
TXN000366,538.5,18,6,grocery,card_present,4.2,9.0,2.0,1.0,0,2930,0,0
TXN000367,38.82,10,1,grocery,contactless,16.3,2.4,2.0,0.0,0,32,0,0
TXN000368,698.55,12,4,electronics,online,8.4,1.4,0.0,0.0,0,3030,0,0
TXN000369,65.62,15,4,grocery,contactless,22.6,2.4,5.0,1.0,0,3127,0,0
TXN000370,106.52,6,2,travel,card_present,3.8,3.8,1.0,4.0,1,1557,0,0
TXN000371,84.7,18,3,online,online,20.6,16.8,2.0,0.0,1,469,0,0
TXN000372,48.61,10,4,gas,card_present,12.5,15.9,2.0,1.0,0,1701,0,0
TXN000373,178.94,12,4,clothing,contactless,1.2,18.1,1.0,2.0,1,683,0,0
TXN000374,31.97,22,3,travel,card_present,12.1,4.2,2.0,0.0,0,2185,0,0
TXN000375,102.28,18,2,gas,online,10.4,5.3,6.0,1.0,0,2360,1,0
TXN000376,24.63,6,5,electronics,card_present,8.1,13.1,6.0,0.0,0,3266,0,0
TXN000377,38.04,8,0,clothing,card_present,15.0,14.8,4.0,1.0,0,1564,1,0
TXN000378,156.52,17,2,restaurant,card_present,16.3,0.8,2.0,0.0,0,2881,0,0
TXN000379,52.69,15,4,online,online,25.8,1.5,4.0,0.0,0,848,0,0
TXN000380,46.66,18,2,grocery,contactless,9.3,0.3,1.0,0.0,0,1152,0,0
TXN000381,58.75,15,6,restaurant,card_present,13.4,0.2,3.0,3.0,0,316,0,0
TXN000382,89.99,7,2,clothing,contactless,15.8,8.6,2.0,2.0,0,2874,0,0
TXN000383,439.68,13,4,restaurant,card_present,2.7,10.6,2.0,2.0,0,2002,1,0
TXN000384,79.36,13,4,restaurant,card_present,12.0,21.6,1.0,5.0,0,1020,0,0
TXN000385,80.32,6,0,electronics,card_present,24.9,10.8,4.0,1.0,1,261,0,0
TXN000386,17.14,9,5,clothing,card_present,25.4,8.3,3.0,2.0,0,2675,0,0
TXN000387,79.82,15,0,travel,card_present,9.6,11.8,3.0,0.0,1,2747,0,0
TXN000388,160.78,10,4,travel,card_present,13.2,20.0,1.0,0.0,0,2352,0,0
TXN000389,171.82,15,0,electronics,online,34.2,1.1,3.0,2.0,1,1338,1,0
TXN000390,66.2,13,5,restaurant,online,12.9,3.9,1.0,2.0,0,891,0,0
TXN000391,59.9,9,5,travel,online,7.9,11.9,4.0,0.0,1,1004,0,0
TXN000392,55.84,7,0,gas,online,16.0,20.0,1.0,2.0,0,576,0,0
TXN000393,65.67,14,6,online,card_present,24.9,13.7,2.0,0.0,1,2776,0,0
TXN000394,59.81,17,6,clothing,card_present,15.9,21.6,4.0,0.0,0,3373,0,0
TXN000395,87.18,17,3,electronics,online,1.1,8.5,3.0,0.0,0,2749,0,0
TXN000396,189.53,15,4,grocery,contactless,6.4,10.9,2.0,0.0,0,1340,1,0
TXN000397,167.51,8,2,online,card_present,13.4,10.3,2.0,2.0,0,1632,0,0
TXN000398,26.19,16,2,restaurant,card_present,1.9,9.5,4.0,1.0,0,2112,1,0
TXN000399,9.73,12,2,travel,online,5.7,7.3,7.0,1.0,0,3306,1,0
TXN000400,31.85,8,5,grocery,online,8.6,15.4,2.0,0.0,0,3170,0,0
TXN000401,52.72,13,2,gas,online,27.6,6.1,5.0,1.0,0,1823,0,0
TXN000402,40.06,20,1,restaurant,contactless,25.4,18.2,4.0,2.0,0,1877,0,0
TXN000403,106.6,13,5,restaurant,card_present,18.1,13.9,5.0,1.0,0,1016,0,0
TXN000404,105.58,14,3,grocery,contactless,17.3,0.4,3.0,1.0,0,897,0,0
TXN000405,79.99,6,4,clothing,online,9.1,3.8,4.0,0.0,0,60,0,0
TXN000406,47.12,6,6,online,contactless,0.7,15.4,4.0,1.0,0,1640,0,0
TXN000407,6.88,19,3,electronics,online,17.3,11.1,5.0,0.0,1,2257,0,0
TXN000408,3.5,20,1,online,online,13.2,1.8,2.0,0.0,0,758,0,0
TXN000409,27.74,6,6,clothing,contactless,27.8,10.3,5.0,0.0,0,1448,0,0
TXN000410,9.55,11,1,travel,contactless,11.3,1.6,4.0,1.0,0,3399,0,0
TXN000411,56.4,22,3,online,contactless,11.1,2.5,2.0,2.0,0,40,1,0
TXN000412,42.58,6,5,restaurant,card_present,21.0,2.7,2.0,0.0,0,1894,0,0
TXN000413,23.48,10,3,clothing,online,16.4,22.6,6.0,1.0,1,2481,0,0
TXN000414,20.3,4,6,online,online,223.0,46.9,7.0,6.0,3,6,1,1
TXN000415,87.48,17,3,grocery,card_present,17.4,7.1,3.0,0.0,0,2112,0,0
TXN000416,19.6,11,0,gas,contactless,4.2,4.7,2.0,2.0,1,1021,0,0
TXN000417,90.31,10,1,online,card_present,34.5,24.2,2.0,0.0,0,3029,0,0
TXN000418,422.27,15,0,electronics,contactless,15.4,15.2,3.0,0.0,0,1432,1,0
TXN000419,497.5,8,4,online,contactless,6.2,6.8,1.0,0.0,0,1918,0,0
TXN000420,157.61,10,2,online,card_present,17.0,17.4,5.0,0.0,1,1974,0,0
TXN000421,152.03,21,3,grocery,online,12.9,13.7,3.0,2.0,0,3574,0,0
TXN000422,81.11,19,0,grocery,card_present,10.4,6.9,1.0,0.0,0,893,0,0
TXN000423,29.15,19,0,online,card_present,0.1,7.8,3.0,2.0,1,1587,0,0
TXN000424,31.53,23,4,travel,card_present,216.8,406.6,10.0,4.0,5,45,1,1
TXN000425,22.14,12,4,clothing,contactless,23.2,0.7,4.0,2.0,1,2087,0,0
TXN000426,23.42,17,1,travel,contactless,15.2,12.1,3.0,2.0,0,2660,0,0
TXN000427,137.85,11,4,clothing,contactless,25.4,7.6,2.0,0.0,0,509,1,0
TXN000428,34.37,10,5,restaurant,online,13.2,4.4,2.0,0.0,1,3563,1,0
TXN000429,16.05,15,1,online,online,10.2,4.8,2.0,0.0,0,272,0,0
TXN000430,196.26,13,2,clothing,card_present,31.9,2.8,6.0,1.0,1,1220,0,0
TXN000431,31.84,13,1,travel,online,4.7,7.2,2.0,2.0,0,2351,0,0
TXN000432,55.29,20,3,electronics,card_present,2.9,9.6,1.0,1.0,0,1451,1,0
TXN000433,142.88,12,6,grocery,contactless,0.7,9.5,3.0,0.0,0,1895,0,0
TXN000434,34.1,12,6,clothing,card_present,3.7,15.8,3.0,0.0,1,766,0,0
TXN000435,11.65,6,0,travel,card_present,37.8,6.9,3.0,1.0,1,2931,0,0
TXN000436,97.17,9,0,restaurant,card_present,13.9,0.7,2.0,2.0,0,1645,0,0
TXN000437,86.77,15,6,electronics,card_present,20.0,0.2,3.0,3.0,0,503,0,0
TXN000438,56.71,12,4,grocery,online,36.4,15.7,2.0,1.0,0,1486,0,0
TXN000439,290.43,12,0,travel,online,12.6,1.3,4.0,1.0,0,1376,0,0
TXN000440,113.19,7,2,restaurant,online,3.2,3.7,3.0,0.0,0,2841,0,0
TXN000441,219.65,20,4,clothing,online,15.4,5.3,4.0,1.0,0,3487,0,0
TXN000442,267.94,22,3,travel,online,192.7,214.7,11.0,4.0,2,34,1,1
TXN000443,33.96,7,2,restaurant,card_present,18.7,1.4,2.0,0.0,0,3649,0,0
TXN000444,37.66,15,0,travel,contactless,4.4,21.7,1.0,2.0,0,2420,0,0
TXN000445,38.7,19,3,grocery,online,5.7,22.5,2.0,2.0,0,1675,0,0
TXN000446,102.15,21,1,travel,card_present,1.7,11.1,3.0,0.0,0,2138,0,0
TXN000447,62.64,13,1,travel,contactless,1.5,14.9,5.0,0.0,0,3443,0,0
TXN000448,9.95,12,6,online,card_present,7.5,3.3,6.0,0.0,1,3036,0,0
TXN000449,44.79,13,4,electronics,online,11.8,7.9,1.0,0.0,1,711,0,0
TXN000450,8.41,6,0,restaurant,card_present,2.4,9.6,4.0,1.0,0,1501,0,0
TXN000451,80.78,9,0,gas,online,12.5,22.0,4.0,4.0,0,2690,0,0
TXN000452,44.94,18,6,travel,card_present,23.9,4.6,2.0,2.0,0,145,1,0
TXN000453,96.04,13,4,travel,card_present,5.5,14.1,8.0,0.0,0,1675,0,0
TXN000454,242.91,21,6,electronics,online,9.5,3.8,4.0,1.0,0,2638,0,0
TXN000455,35.85,12,1,grocery,card_present,17.5,8.4,3.0,0.0,0,725,0,0
TXN000456,11.62,12,0,gas,card_present,29.5,7.1,3.0,1.0,0,2621,1,0
TXN000457,58.27,8,2,electronics,card_present,39.4,15.4,2.0,0.0,0,2877,0,0
TXN000458,100.52,14,2,travel,contactless,8.8,10.2,1.0,1.0,0,1285,0,0
TXN000459,59.56,7,6,restaurant,card_present,20.2,16.9,3.0,0.0,0,159,0,0
TXN000460,7.83,22,2,grocery,card_present,6.9,4.5,8.0,0.0,0,3624,0,0
TXN000461,27.54,10,3,online,card_present,47.1,1.0,4.0,0.0,0,3182,0,0
TXN000462,13.43,15,0,clothing,card_present,21.2,20.6,3.0,2.0,0,2903,0,0
TXN000463,29.04,16,2,gas,online,28.2,9.6,2.0,1.0,0,671,0,0
TXN000464,32.9,11,6,travel,card_present,11.1,14.4,1.0,1.0,0,1171,0,0
TXN000465,20.33,21,4,clothing,card_present,2.8,1.3,0.0,0.0,0,285,1,0
TXN000466,70.86,21,6,online,card_present,8.6,14.6,1.0,0.0,0,2976,0,0
TXN000467,14.58,10,2,restaurant,contactless,6.2,11.7,4.0,0.0,0,405,1,0
TXN000468,18.9,10,4,clothing,online,27.0,18.0,3.0,1.0,0,3305,0,0
TXN000469,66.92,17,3,restaurant,online,9.7,4.8,4.0,0.0,0,867,1,0
TXN000470,98.35,13,5,restaurant,card_present,23.7,8.9,2.0,1.0,0,139,0,0
TXN000471,12.83,21,2,online,online,6.7,15.1,3.0,2.0,0,2365,0,0
TXN000472,85.68,17,3,restaurant,card_present,14.3,23.0,1.0,0.0,0,2822,1,0
TXN000473,70.6,19,4,electronics,contactless,3.4,3.7,1.0,2.0,0,3013,0,0
TXN000474,47.75,13,4,travel,online,1.2,5.4,2.0,3.0,0,3581,0,0
TXN000475,152.74,22,6,restaurant,online,21.6,0.3,2.0,0.0,0,2660,0,0
TXN000476,82.57,18,1,travel,contactless,39.1,0.3,3.0,2.0,0,2091,0,0
TXN000477,67.01,18,2,restaurant,card_present,51.1,12.5,0.0,0.0,0,644,0,0
TXN000478,47.31,7,2,electronics,card_present,0.5,1.8,4.0,0.0,0,3475,0,0
TXN000479,61.02,10,6,online,contactless,19.4,10.1,4.0,1.0,1,1142,0,0
TXN000480,195.37,22,1,electronics,contactless,17.5,0.5,3.0,0.0,1,2946,0,0
TXN000481,250.39,11,2,gas,card_present,24.4,11.0,4.0,0.0,0,849,0,0
TXN000482,34.74,14,0,online,card_present,1.0,12.0,4.0,2.0,0,2316,0,0
TXN000483,121.27,16,1,restaurant,contactless,13.7,13.4,3.0,2.0,0,2383,1,0
TXN000484,23.75,22,0,restaurant,online,3.6,2.2,2.0,2.0,0,374,0,0
TXN000485,148.75,12,1,grocery,contactless,0.5,10.7,4.0,1.0,1,967,0,0
TXN000486,290.69,14,5,travel,card_present,20.2,2.1,2.0,0.0,1,2550,0,0
TXN000487,268.59,11,2,online,card_present,9.6,10.9,0.0,1.0,0,949,0,0
TXN000488,44.34,12,0,travel,card_present,5.0,1.0,2.0,2.0,0,1327,0,0
TXN000489,103.07,11,4,restaurant,card_present,10.2,3.5,1.0,5.0,0,3173,0,0
TXN000490,3.85,20,2,clothing,contactless,5.9,3.9,1.0,1.0,1,3016,0,0
TXN000491,80.86,11,6,electronics,online,12.5,1.6,4.0,0.0,0,401,1,0
TXN000492,5.95,8,0,restaurant,contactless,12.8,8.0,2.0,0.0,0,3108,0,0
TXN000493,181.39,4,3,online,card_present,11.3,310.5,7.0,8.0,1,40,0,1
TXN000494,23.42,17,4,electronics,contactless,25.3,10.1,4.0,0.0,0,763,0,0
TXN000495,74.43,15,6,clothing,card_present,15.7,7.6,3.0,1.0,0,1898,0,0
TXN000496,63.87,22,3,grocery,card_present,0.6,16.7,5.0,0.0,0,1969,0,0
TXN000497,78.84,21,1,travel,card_present,9.0,2.1,5.0,1.0,0,3230,0,0
TXN000498,71.23,11,2,travel,online,4.3,2.3,4.0,1.0,1,1682,0,0
TXN000499,51.5,22,5,travel,card_present,1.4,6.7,2.0,0.0,0,149,0,0
TXN000500,148.01,20,2,travel,contactless,7.7,2.2,3.0,0.0,0,568,0,0
TXN000501,14.81,9,3,grocery,online,7.9,14.1,2.0,0.0,0,2522,0,0
TXN000502,90.1,8,5,travel,contactless,8.8,3.6,3.0,2.0,1,1489,0,0
TXN000503,35.58,20,3,online,online,38.8,5.8,5.0,2.0,1,1445,0,0
TXN000504,19.04,7,6,clothing,online,33.4,17.9,2.0,1.0,0,3212,0,0
TXN000505,51.28,8,3,travel,contactless,25.8,5.2,4.0,1.0,0,883,1,0
TXN000506,39.84,20,2,grocery,card_present,1.8,17.5,1.0,2.0,0,1958,0,0
TXN000507,146.99,3,1,jewelry,online,263.5,655.5,6.0,4.0,4,44,0,1
TXN000508,257.22,22,5,clothing,card_present,51.2,9.7,6.0,2.0,1,396,0,0
TXN000509,12.71,7,6,online,online,18.7,17.3,4.0,2.0,1,1551,0,0
TXN000510,84.43,18,6,restaurant,online,0.3,5.3,1.0,1.0,0,2617,1,0
TXN000511,36.01,12,4,electronics,card_present,5.4,7.7,2.0,1.0,0,3372,0,0
TXN000512,125.4,8,4,online,card_present,12.5,2.8,2.0,3.0,0,2872,1,0
TXN000513,29.89,9,3,electronics,card_present,15.0,11.9,1.0,2.0,0,2191,0,0
TXN000514,30.33,18,5,online,contactless,2.7,8.5,2.0,0.0,0,1651,0,0
TXN000515,44.08,22,2,online,online,9.2,3.5,5.0,1.0,0,562,1,0
TXN000516,41.62,14,0,travel,online,13.4,4.1,1.0,0.0,0,1658,1,0
TXN000517,124.87,17,1,electronics,online,22.9,9.4,4.0,2.0,0,832,0,0
TXN000518,102.89,15,0,online,card_present,3.0,18.9,1.0,1.0,1,1819,0,0
TXN000519,314.48,13,1,travel,online,4.2,12.3,2.0,0.0,0,985,0,0
TXN000520,5.2,12,2,clothing,card_present,29.8,3.2,3.0,3.0,0,3472,0,0
TXN000521,174.14,15,1,travel,online,9.2,5.3,2.0,1.0,1,828,0,0
TXN000522,51.11,10,6,travel,online,8.2,11.3,2.0,0.0,1,2691,1,0
TXN000523,130.16,11,4,travel,card_present,2.2,3.6,3.0,1.0,0,1543,1,0
TXN000524,53.39,17,2,grocery,online,3.2,28.3,4.0,2.0,0,1712,0,0
TXN000525,202.59,19,1,grocery,online,11.3,12.0,1.0,2.0,0,2941,0,0
TXN000526,21.07,9,0,online,online,9.9,24.8,7.0,2.0,0,85,0,0
TXN000527,20.51,8,5,travel,contactless,3.0,12.1,1.0,3.0,0,1082,1,0
TXN000528,53.93,21,1,clothing,card_present,19.4,4.8,3.0,0.0,0,3479,0,0
TXN000529,157.6,7,3,restaurant,card_present,2.1,6.2,3.0,1.0,1,2247,0,0
TXN000530,20.44,18,4,gas,online,16.7,5.8,2.0,0.0,0,3331,0,0
TXN000531,147.58,18,4,online,online,11.6,6.3,2.0,0.0,0,1377,0,0
TXN000532,427.3,19,0,online,online,5.4,3.1,6.0,2.0,1,2261,0,0
TXN000533,44.01,5,2,jewelry,online,25.1,112.0,6.0,6.0,4,2,1,1
TXN000534,149.48,6,0,online,online,10.8,13.1,3.0,1.0,1,1585,0,0
TXN000535,118.39,12,0,travel,card_present,7.1,2.3,4.0,2.0,0,176,0,0
TXN000536,32.99,6,2,grocery,contactless,15.3,12.4,7.0,5.0,0,3109,0,0
TXN000537,58.65,10,6,electronics,card_present,6.4,11.0,5.0,2.0,0,501,0,0
TXN000538,51.71,15,4,grocery,card_present,2.7,10.1,2.0,0.0,1,2231,0,0
TXN000539,113.66,6,6,electronics,card_present,17.8,13.3,5.0,2.0,0,1575,0,0
TXN000540,209.53,18,2,gas,card_present,1.7,2.4,3.0,3.0,0,211,0,0
TXN000541,33.2,11,5,electronics,online,8.7,3.2,0.0,0.0,0,765,0,0
TXN000542,54.19,15,2,restaurant,contactless,3.7,1.7,3.0,2.0,0,239,1,0
TXN000543,59.41,16,5,travel,online,8.6,7.3,6.0,3.0,0,1222,0,0
TXN000544,197.47,6,3,electronics,online,11.7,13.4,4.0,1.0,0,494,0,0
TXN000545,53.03,16,4,restaurant,online,17.3,24.4,3.0,0.0,0,2711,0,0
TXN000546,42.25,21,0,electronics,card_present,20.3,11.0,3.0,0.0,0,3267,1,0
TXN000547,110.66,6,3,clothing,online,22.2,19.6,1.0,2.0,0,1426,0,0
TXN000548,16.77,19,3,grocery,online,4.1,26.7,1.0,0.0,0,3538,0,0
TXN000549,25.74,20,3,restaurant,card_present,11.8,6.9,1.0,1.0,0,2237,0,0
TXN000550,14.6,21,5,gas,online,8.9,2.1,4.0,2.0,0,2246,0,0
TXN000551,141.98,11,1,grocery,card_present,3.1,8.2,1.0,0.0,0,312,0,0
TXN000552,126.34,9,4,electronics,card_present,24.7,22.5,4.0,1.0,0,2852,0,0
TXN000553,78.22,11,4,grocery,online,0.3,16.8,4.0,3.0,1,2576,1,0
TXN000554,76.39,16,2,grocery,online,4.0,0.4,1.0,1.0,0,1621,0,0
TXN000555,13.84,19,1,restaurant,online,28.2,18.6,4.0,1.0,0,2766,0,0
TXN000556,74.28,15,5,online,card_present,4.8,6.0,3.0,1.0,0,2974,0,0
TXN000557,132.27,10,5,electronics,online,24.6,22.3,5.0,3.0,0,1576,0,0
TXN000558,167.49,20,2,electronics,card_present,29.7,2.2,4.0,0.0,0,1562,0,0
TXN000559,152.84,6,5,travel,card_present,0.8,1.1,3.0,2.0,0,564,0,0
TXN000560,643.55,23,6,travel,online,146.1,333.3,9.0,4.0,1,12,0,1
TXN000561,74.42,6,2,online,card_present,1.5,6.2,4.0,2.0,1,305,0,0
TXN000562,116.5,8,5,electronics,online,26.5,15.4,5.0,1.0,0,30,0,0
TXN000563,642.67,3,0,travel,online,159.2,67.3,9.0,7.0,2,33,1,1
TXN000564,323.26,2,3,online,online,568.2,302.0,9.0,3.0,4,16,1,1
TXN000565,39.8,11,6,electronics,card_present,17.5,3.6,3.0,1.0,0,3530,0,0
TXN000566,20.61,21,5,restaurant,card_present,9.0,20.8,4.0,0.0,0,189,0,0
TXN000567,17.91,8,1,restaurant,card_present,18.4,8.5,2.0,0.0,0,691,1,0
TXN000568,10.56,17,2,travel,contactless,4.0,18.0,3.0,0.0,0,641,1,0
TXN000569,70.8,22,3,online,contactless,5.8,18.3,2.0,0.0,0,2999,0,0
TXN000570,74.37,6,4,grocery,online,3.3,7.3,3.0,0.0,0,2793,0,0
TXN000571,25.48,10,5,restaurant,card_present,31.1,1.5,0.0,0.0,0,3091,0,0
TXN000572,53.95,6,3,restaurant,card_present,4.8,7.2,3.0,1.0,0,2306,0,0
TXN000573,119.42,8,2,grocery,online,15.3,23.2,6.0,2.0,0,2767,0,0
TXN000574,20.36,16,1,clothing,card_present,15.5,29.9,2.0,1.0,1,3079,0,0
TXN000575,219.62,20,6,travel,card_present,26.7,5.4,2.0,1.0,0,56,0,0
TXN000576,190.86,22,1,travel,online,449.1,313.7,6.0,6.0,5,2,1,1
TXN000577,29.45,14,5,grocery,card_present,17.2,10.2,4.0,0.0,1,2586,0,0
TXN000578,57.36,18,2,clothing,card_present,23.7,18.4,3.0,2.0,0,1790,0,0
TXN000579,56.35,12,5,clothing,card_present,2.4,0.9,3.0,0.0,0,3509,1,0
TXN000580,65.5,19,2,restaurant,online,1.2,13.6,4.0,1.0,0,2945,1,0
TXN000581,20.44,10,6,electronics,card_present,2.1,12.3,1.0,1.0,0,448,0,0
TXN000582,450.92,13,3,travel,card_present,3.5,3.5,3.0,0.0,0,3020,1,0
TXN000583,39.14,9,2,electronics,contactless,17.2,2.4,3.0,1.0,0,2450,1,0
TXN000584,4.09,20,3,online,online,9.5,10.8,1.0,2.0,1,2318,0,0
TXN000585,45.7,13,3,clothing,online,5.3,13.2,4.0,2.0,1,3454,1,0
TXN000586,126.69,11,5,travel,card_present,20.2,8.7,4.0,2.0,0,1206,0,0
TXN000587,20.78,14,3,grocery,card_present,5.3,12.6,5.0,3.0,0,3610,0,0
TXN000588,157.25,12,6,online,card_present,9.9,4.2,2.0,0.0,0,2465,0,0
TXN000589,43.66,20,1,clothing,card_present,8.5,5.4,2.0,4.0,1,3211,0,0
TXN000590,273.77,21,3,travel,online,27.5,3.8,1.0,1.0,0,2589,1,0
TXN000591,70.62,17,4,clothing,online,42.2,3.5,3.0,3.0,0,3203,0,0
TXN000592,94.91,7,2,gas,online,2.5,1.4,3.0,0.0,0,597,0,0
TXN000593,328.61,23,1,travel,online,347.7,506.8,10.0,3.0,3,25,1,1
TXN000594,54.83,7,1,clothing,online,4.9,11.3,2.0,0.0,0,846,0,0
TXN000595,52.92,11,6,gas,online,24.5,20.1,2.0,0.0,0,1207,1,0
TXN000596,50.93,21,6,online,online,9.0,1.5,4.0,2.0,0,3257,0,0
TXN000597,89.72,16,0,grocery,card_present,15.1,3.1,3.0,2.0,0,1590,1,0
TXN000598,201.21,20,2,restaurant,card_present,7.5,11.7,3.0,1.0,0,3481,0,0
TXN000599,230.8,15,4,restaurant,card_present,31.0,11.4,4.0,3.0,0,152,0,0
TXN000600,44.1,16,5,online,card_present,3.8,3.7,6.0,2.0,0,717,1,0
TXN000601,17.05,18,0,online,online,16.9,6.7,4.0,0.0,0,3497,0,0
TXN000602,59.99,2,2,jewelry,online,164.7,598.0,11.0,7.0,2,32,1,1
TXN000603,39.9,7,4,online,online,25.8,4.4,3.0,1.0,0,462,0,0
TXN000604,65.06,20,4,electronics,online,0.7,22.6,1.0,0.0,0,38,1,0
TXN000605,19.39,17,4,online,online,9.6,11.0,7.0,0.0,0,1794,0,0
TXN000606,173.11,8,6,clothing,card_present,14.3,5.9,4.0,2.0,0,3213,1,0
